OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,data_as_of,data_loaded_at,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods
72899,California St&30TH Ave SE-FS/PS,CALI30A1,CALI30AV,3844,37.783578,-122.490087,1,30TH AVE,CALIFORNIA ST,FS,SE,,0,1729767266000,15728471,147,1,POINT (-122.490087 37.783578),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,8,8
73100,26th St&De Haro St NE-NS/SB,26STDHR1,26STDHRO,3516,37.750859999999996,-122.40015,,DE HARO ST,26TH ST,NS,NE,,0,1729767266000,15728665,147,10,POINT (-122.40015 37.75086),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,26,54,54
74154,Potrero Ave&25th St SE-NS/BZ,POTR25S1,POTR25ST,6040,37.751639999999995,-122.40608,1,25TH ST,POTRERO AVE,NS,SE,BZ,0,1729767266000,15732319,147,9,POINT (-122.40608 37.75164),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,9,20,54,54
72682,7th St&Folsom St N-FS/SI,.7STFOL1,7STFOLS,3192,37.776863999999996,-122.407904,,HOWARD ST,7TH ST,NS,EA,BZ,0,1729767266000,15727839,147,6,POINT (-122.407904 37.776864),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,34,32,32
74818,Polk St&Sutter St SW-FS/BB,POLKSUT0,POLKSUTT,6002,37.787662999999995,-122.42021,,SUTTER ST,POLK ST,NS,NW,BB,1,1729767266000,15733073,147,3,POINT (-122.42021 37.787663),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,3,21,50,50
75596,Sunrise Way&Santos St N-MB/PS,TSUNSANT,,8114,37.710651999999996,-122.418395,,,BLYTHDALE AVE,,,,0,1729767266000,15738404,147,10,POINT (-122.418395 37.710652),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,9,40,74,74
75925,Vicente St&West Portal Ave N-FS/BZ,VCTEW.P1,,8085,37.739849,-122.467117,,WEST PORTAL AVE,VICENTE ST,,,,0,1724754766000,15644906,147,7,POINT (-122.467117 37.739849),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,46,46
73173,Cortland Ave&Prospect Ave W-NS/BZ,CORTPRO0,CORTPROS,4161,37.7402,-122.42093,,PROSPECT AVE,CORTLAND AVE,NS,WE,BZ,0,1729767266000,15729229,147,9,POINT (-122.42093 37.7402),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,61,61
75032,Mission St&7th St W-FS/BZ,MISS 7S0,MISS 7ST,5539,37.77897,-122.41135,,7TH ST,MISSION ST,FS,WE,BZ,1,1729767266000,15733273,147,6,POINT (-122.41135 37.77897),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,34,32,32
75162,Reddy St&Williams Ave NW-NS,REDYWLM1,REDYWLMS,6185,37.72979,-122.39540000000001,,WILLIAMS AVE,REDDY ST,NS,NW,FL,0,1729767266000,15737986,147,10,POINT (-122.3954 37.72979),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,87,87
74125,3rd St&Hudson/Innes Ave S-NS,3ST HDI0,,7404,37.739916,-122.38888399999999,1,INNES AVE,3RD ST,,,,0,1729767266000,15732588,147,10,POINT (-122.388884 37.739916),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
75086,3rd St&Carrol Ave SW-FS/SI,3ST CAR1,3ST CAR1,7344,37.725241,-122.394394,1,CARROLL AVE,03RD ST,FS,SW,SI,0,1729767266000,15737859,147,10,POINT (-122.394394 37.725241),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
74625,19th Ave&Winston Dr NE-FS/SB,19AVWIN1,19AVWINS,3402,37.72719,-122.47468,1,WINSTON DR,19TH AVE,FS,NE,FL,1,1729767266000,15734398,147,7,POINT (-122.47468 37.72719),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,41,41
72881,11th St&Market St E-NS/SB,11STMRK1,11STMRKT,3244,37.7755,-122.41852,1,MARKET ST,11TH ST,NS,EA,,0,1729767266000,15728021,147,6,POINT (-122.41852 37.7755),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,5,10,34,32,32
73399,Divisadero St&Clay St NE-FS/BZ,DIVICLA1,DIVICLAY,4412,37.789977,-122.440741,,CLAY ST,DIVISADERO ST,FS,NE,BZ,0,1729767266000,15729473,147,2,POINT (-122.440741 37.789977),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,6,30,102,102
74299,University St&Bacon St SE-NS,UNIVBAC0,UNIVBACN,6789,37.72499,-122.41338999999999,,BACON ST,UNIVERSITY ST,NS,SE,FL,0,1729767266000,15734079,147,9,POINT (-122.41339 37.72499),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,2,25,91,91
74175,Cortland Ave&Prospect Ave N-FS/BZ,CORTPRO1,CORTPROS,4160,37.740294,-122.42090400000001,,PROSPECT AVE,CORTLAND AVE,FS,NO,BZ,0,1729767266000,15732867,147,9,POINT (-122.420904 37.740294),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,83,83
73466,The Embarcadero&Broadway SW-FS/SI,EMBRBDW0,EMBRBDWY,4504,37.798901,-122.397434,1,BROADWAY,THE EMBARCADERO,FS,SW,SI,0,1729767266000,15729697,147,3,POINT (-122.397434 37.798901),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,8,77,77
75262,Van Dyke Ave&Keith St S-FS,VDYKKET1,VDYKKETH,6842,37.727889999999995,-122.39027,,KEITH ST,VAN DYKE AVE,FS,SO,FL,0,1729767266000,15738115,147,10,POINT (-122.39027 37.72789),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
74246,5th St&Folsom St W-NS/BZ,.5STFOL0,5STFOLS,3168,37.78031,-122.40357,,FOLSOM ST,05TH ST,NS,WE,BZ,0,1729767266000,15732744,147,6,POINT (-122.40357 37.78031),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,34,32,32
75826,Palou Ave&Lane St W-NS/PS,PALULAN0,PALULANE,5876,37.732912,-122.38917599999999,,LANE ST,PALOU AVE,NS,WE,,0,1729767266000,15733978,147,10,POINT (-122.389176 37.732912),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
74887,Union St&Divisadero St NE-NS/BZ,UNINDIV0,UNINDIVI,6752,37.796321,-122.44199,,DIVISADERO ST,UNION ST,NS,NE,BZ,0,1729767266000,15737647,147,2,POINT (-122.44199 37.796321),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,6,13,14,14
75001,Geneva Ave&Carter SE-FS/BZ,GNVACRTR,,7304,37.709083,-122.423102,,CARTER ST,GENEVA AVE,,,,0,1729767266000,15737827,147,,POINT (-122.423102 37.709083),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,9,40,74,74
73530,Fulton St&25TH Ave NW-FS/BZ,FULT25A0,FULT25AV,4748,37.772591,-122.484306,,25TH AVE,FULTON ST,FS,NW,BZ,1,1729767266000,15729853,147,1,POINT (-122.484306 37.772591),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,8,8
74811,Eddy St&Fillmore St SW-NS/BZ,EDDYFIL1,EDDYFILL,4476,37.781348,-122.432431,,FILLMORE ST,EDDY ST,NS,SW,BZ,0,1729767266000,15733059,147,5,POINT (-122.432431 37.781348),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,11,39,97,97
72714,23rd St&Vermont St NW-FS/BZ,23STVRM0,23STVRMT,3455,37.75448,-122.40391,,VERMONT ST,23RD ST,FS,NW,BZ,1,1729767266000,15727491,147,10,POINT (-122.40391 37.75448),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,9,20,54,54
73372,16th Ave & Lawton St. SW-FS/SB,16AVLAWT,16AVLAWT,7231,37.758023,-122.473791,,16TH AVE,LAWTON ST,FS,SW,FL,0,1729767266000,15729432,147,7,POINT (-122.473791 37.758023),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,14,44,44
73099,26th St&Castro St NE-NS/PS,26STCTR1,26STCTRO,3514,37.748149999999995,-122.43363,,CASTRO ST,26TH ST,NS,NE,,0,1729767266000,15728664,147,8,POINT (-122.43363 37.74815),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,5,22,84,84
74897,Saint Francis&San Fernando NE-NS/AB,STFRSNF0,STFRSNFR,6507,37.734860999999995,-122.469579,,SAN FERNANDO WAY,SAINT FRANCIS BLVD,NS,NE,AB,0,1729767266000,15737722,147,7,POINT (-122.469579 37.734861),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,116,116
75419,Post St&Van Ness Ave SE-FS/BZ,POSTV.N1,POSTV.N.,6024,37.786575,-122.421448,,VAN NESS AVE,POST ST,FS,SE,BZ,1,1729767266000,15733621,147,3,POINT (-122.421448 37.786575),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,3,36,50,50
74224,Teresita Blvd&Foerster St NE-NS/PS,TEREFOE0,TEREFOER,6667,37.734345,-122.448776,,FOERSTER ST,TERESITA BLVD,NS,NE,,0,1729767266000,15732665,147,7,POINT (-122.448776 37.734345),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,72,72
73515,Folsom St&Ogden Ave NE-FS/SB,FOLSOGD0,FOLSOGDN,4695,37.73605,-122.41352,,OGDEN ST,FOLSOM ST,FS,NE,,0,1729767266000,15729804,147,9,POINT (-122.41352 37.73605),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,83,83
72825,25th Ave&Geary Blvd NW-NS/BZ,25AVGEA1,25AVGEAR,3500,37.780255,-122.484837,,GEARY BLVD,25TH AVE,NS,NW,BZ,1,1729767266000,15728168,147,1,POINT (-122.484837 37.780255),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,8,8
74564,Lawton St&11th Ave SW-NS/PS,LAWT11A1,LAWT11AV,4857,37.75824,-122.46812,,11TH AVE,LAWTON ST,NS,SW,FL,0,1729767266000,15737415,147,7,POINT (-122.46812 37.75824),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,14,44,44
73146,Castro St&14TH St NW-NS/BZ,CTRO14S0,CTRO14ST,4308,37.76742,-122.43571,,14TH ST,CASTRO ST,NS,NW,BZ,0,1729767266000,15729170,147,8,POINT (-122.43571 37.76742),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,5,5,112,112
73045,California St&12TH Ave SW-NS/BZ,CALI12A1,CALI12AV,3832,37.784454,-122.471103,1,12TH AVE,CALIFORNIA ST,NS,SW,BZ,1,1729767266000,15728823,147,1,POINT (-122.471103 37.784454),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,11,5,5
74312,Evans Ave&Keith St W-NS/PS,EVANKET0,EVANKETH,4551,37.738761,-122.381084,,KEITH ST,EVANS AVE,NS,WE,,0,1729767266000,15734131,147,10,POINT (-122.381084 37.738761),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
75908,25th Ave&California St SW-FS/BZ,25AVCAL2,,8135,37.783609999999996,-122.485079,,CALIFORNIA ST,25TH AVE,,,,0,1729767266000,15739255,147,1,POINT (-122.485079 37.78361),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,8,8
73984,Mission St&Beale St W-FS/BZ,MISSBEA0,MISSBEAL,5579,37.791143999999996,-122.395916,,BEALE ST,MISSION ST,FS,WE,BZ,1,1729767266000,15731633,147,6,POINT (-122.395916 37.791144),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,8,108,108
74916,Van Dyke Ave&Jennings St E-NS,VDYKJEN0,VDYKJENN,6839,37.72703,-122.38854,,JENNINGS ST,VAN DYKE AVE,NS,EA,FL,0,1729767266000,15733178,147,10,POINT (-122.38854 37.72703),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
72661,6th Ave&Balboa St SE-NS/BZ,.6AVBBO1,6AVBBOA,3177,37.777145999999995,-122.463918,,BALBOA ST,6TH AVE,NS,SE,BZ,1,1729767266000,15727790,147,1,POINT (-122.463918 37.777146),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,11,5,5
73974,McAllister St&Van Ness Ave NW-FS/BZ,MCALV.N0,MCALV.N.,5404,37.78009,-122.42071,,VAN NESS AVE,MCALLISTER ST,FS,NW,BZ,1,1729767266000,15731282,147,5,POINT (-122.42071 37.78009),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,11,39,21,21
75697,Union St&Montgomery St NW-FS/PS,UNINMTG1,UNINMTGY,6775,37.801086999999995,-122.404474,,CASTLE ST,UNION ST,FS,NW,,0,1729767266000,15738461,147,3,POINT (-122.404474 37.801087),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,23,18,18
73520,Larkin St&O'Farrell St SE-NS/BZ,LARKOFA1,LARKOFAR,4851,37.785084,-122.41779199999999,,OFARRELL ST,LARKIN ST,NS,SE,BZ,1,1729767266000,15729812,147,5,POINT (-122.417792 37.785084),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,5,10,36,20,20
75208,Union St&Buchanan St SW-NS/BZ,UNINBUC1,UNINBUCH,6748,37.797427,-122.43230199999999,,BUCHANAN ST,UNION ST,NS,SW,BZ,0,1729767266000,15734958,147,2,POINT (-122.432302 37.797427),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,6,13,15,15
74962,3rd St&Warriors Way NE-FS/SB,3STWARR,,7321,37.769048999999995,-122.389228,1,PIERPOINT LN,03RD ST,,,,0,1729767266000,15736255,147,6,POINT (-122.389228 37.769049),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,4,34,34
73455,Geneva Ave&Castillo St SW-MI/PS,GNVACAS1,GNVACAST,4809,37.7077,-122.418409,1,CASTILLO ST,GENEVA AVE,MI,SW,,0,1729767266000,15730047,147,,POINT (-122.418409 37.7077),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,,,,,
73985,Mission St&Cortland Ave E-FS/BZ,MISSCOR1,MISSCORT,5583,37.741051999999996,-122.422759,,CORTLAND AVE,MISSION ST,FS,EA,BZ,0,1729767266000,15731636,147,9,POINT (-122.422759 37.741052),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,83,83
75423,City College Bookstore SE-NS/BZ,FRIDBKS1,PHELBKST,5922,37.7241,-122.45226,,CLOUD CIR,PHELAN AVE,NS,SE,BZ,1,1729767266000,15733647,147,7,POINT (-122.45226 37.7241),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,95,95
74783,Turk St&Roselyn Ter SE-FS/BZ,TURKROS1,TURKROSN,6729,37.778234999999995,-122.44959,,ROSELYN TER,TURK BLVD,FS,SE,BZ,0,1729767266000,15737577,147,1,POINT (-122.44959 37.778235),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,4,18,12,12
75122,Sunset Blvd&Quintara St NE-FS/SB,SUNSQUI1,SUNSQUIN,6547,37.748067999999996,-122.494766,,QUINTARA ST,SUNSET BLVD,FS,NE,,1,1729767266000,15736374,147,4,POINT (-122.494766 37.748068),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,39,39
75199,Schwerin St&Velasco Ave E-FS/SB,SHWNVEL1,SHWNVELA,6388,37.708259999999996,-122.41234,1,VELASCO AVE,SCHWERIN ST,FS,EA,,0,1729767266000,15733463,147,,POINT (-122.41234 37.70826),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,,,,,
74375,Avenue H&13TH St. SE-NS/SB,AVEH13TH,,7558,37.828275999999995,-122.371758,,13TH TI ST,AVENUE H,,,,0,1729767266000,15738761,147,6,POINT (-122.371758 37.828276),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,37,36,36
75437,Ingerson Ave&Hawes St E-NS/SB,INGRHAW1,INGRHAWS,5116,37.718039,-122.390998,,HAWES ST,INGERSON AVE,NS,EA,,0,1729767266000,15735137,147,10,POINT (-122.390998 37.718039),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,88,88
73317,Chenery St&Mateo St S-NS/SB,CHNYMAT1,CHNYMATO,3970,37.736329999999995,-122.429,,MATEO ST,CHENERY ST,NS,SO,FL,0,1729767266000,15729633,147,8,POINT (-122.429 37.73633),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,10,59,59
75632,Blanken Ave&Nueva Ave NE-NS/SB,BLKNNUV1,BLKNNUVA,7008,37.71121,-122.39723000000001,,NUEVA AVE,BLANKEN AVE,NS,SE,,0,1729767266000,15735338,147,10,POINT (-122.39723 37.71121),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,89,89
72953,46 Addison St E-MB/SB,ADDIH460,ADDIH 46,3613,37.737735,-122.431009,,,ADDISON ST,MB,EA,,0,1729767266000,15728631,147,8,POINT (-122.431009 37.737735),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,10,59,59
73850,J. Serra at S. F. Golf Club SW-FS,J S CLU0,J S CLUB,5135,37.710707,-122.471324,1,JUNIPERO SERRA BLVD ON RAMP,JUNIPERO SERRA BLVD,FS,SW,FL,0,1729767266000,15730888,147,7,POINT (-122.471324 37.710707),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,16,43,43
73989,Monterey Blvd&Valdez Ave SW-NS/SB,MTRYVLD1,MTRYVLDZ,5445,37.731266999999995,-122.455832,,VALDEZ AVE,MONTEREY BLVD,NS,SW,,0,1729767266000,15731643,147,7,POINT (-122.455832 37.731267),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,71,71
72920,Bosworth St&Mission St NW-FS/SB,BOSWMIS0,BOSWMISS,3703,37.733719,-122.426702,,MISSION ST,BOSWORTH ST,FS,NW,,0,1729767266000,15728514,147,8,POINT (-122.426702 37.733719),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,28,93,93
74519,Union St&Mason St NE-NS/BZ,UNINMAS0,UNINMASN,6773,37.800108,-122.412374,,MASON ST,UNION ST,NS,NE,BZ,0,1729767266000,15735803,147,3,POINT (-122.412374 37.800108),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,6,107,107
75775,UCSF Medical Center (Mariposa) IB,3ST MRP1,3ST MRP1,7361,37.764238999999996,-122.388865,1,MARIPOSA ST,3RD ST,FS,SW,SI,0,1729767266000,15736977,147,10,POINT (-122.388865 37.764239),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,26,55,55
74656,California St&Laurel St NE-NS/BZ,CALILAU0,CALILARL,3875,37.786923,-122.449957,1,LAUREL ST,CALIFORNIA ST,NS,NE,BZ,0,1729767266000,15735945,147,2,POINT (-122.449957 37.786923),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,6,31,10,10
72903,14th St&Sanchez St NE-NS/PS,14STSNC1,,3260,37.767669999999995,-122.431105,,SANCHEZ ST,14TH ST,NS,NE,FL,0,1729767266000,15728490,147,8,POINT (-122.431105 37.76767),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,5,5,28,28
73109,30th Ave&Santiago St SE-NS/PS,30AVSNT1,30AVSNTG,3531,37.74427,-122.48756,,SANTIAGO ST,30TH AVE,NS,SE,FL,0,1729767266000,15728683,147,4,POINT (-122.48756 37.74427),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,40,40
73613,Foerster St&Teresita Blvd SE-NS/PS,FOERTER1,FOERTERE,4654,37.734193999999995,-122.448799,,TERESITA BLVD,FOERSTER ST,NS,SE,,0,1729767266000,15730317,147,7,POINT (-122.448799 37.734194),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,95,95
74517,Union St&Laguna St NE-NS/BZ,UNINLGN0,UNINLGNA,6770,37.797792,-122.43045599999999,,LAGUNA ST,UNION ST,NS,NE,BZ,0,1729767266000,15735796,147,2,POINT (-122.430456 37.797792),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,6,13,15,15
75821,Geneva Ave&Rio Verde St NE-NS/SB,GNVARVD1,,7127,37.707136,-122.415706,1,RIO VERDE ST,GENEVA AVE,NS,NE,,0,1729767266000,15733969,147,,POINT (-122.415706 37.707136),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,,,,,
75274,11th St&Howard St S-FS/BZ,11STHWR0,11STHWRD,3241,37.77283,-122.41538,1,HOWARD ST,11TH ST,FS,SO,BZ,0,1729767266000,15733512,147,6,POINT (-122.41538 37.77283),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,20,32,32
73712,Gennessee St&Flood Ave NW-NS/PS,GNSEFLO0,GNSEFLOD,4792,37.729955,-122.451205,,FLOOD AVE,GENNESSEE ST,NS,NW,,0,1729767266000,15730723,147,7,POINT (-122.451205 37.729955),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,95,95
75836,Olympia Way&Dellbrook Ave N-MI/SB,OLYMDBR1,OLYMDBRK,5822,37.751343,-122.454391,,DELLBROOK AVE,OLYMPIA WAY,MI,NO,,0,1729767266000,15734045,147,7,POINT (-122.454391 37.751343),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,8,38,48,48
72840,30th St&Noe St NE-NS/PS,30STNOE1,30STNOE,3542,37.741879999999995,-122.43079,,NOE ST,30TH ST,NS,NE,,0,1729767266000,15728228,147,8,POINT (-122.43079 37.74188),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,22,84,84
75377,Prague St&Russia Ave N-NS/SB,PRAGRUS0,PRAGRUSS,6085,37.717479999999995,-122.42835,,RUSSIA AVE,PRAGUE ST,NS,NO,FL,0,1729767266000,15738166,147,11,POINT (-122.42835 37.71748),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,7,90,90
75848,Junipero Serra Blvd&Ocean Ave NW-NS/SI,JSOCENNW,J S OCEN,7114,37.731271,-122.471818,1,OCEAN AVE,JUNIPERO SERRA BLVD,NS,NW,SI,0,1729767266000,15735521,147,7,POINT (-122.471818 37.731271),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,62,62
74435,Russia Ave&Moscow St NE-NS/SB,RUSSMSC0,RUSSMSCW,6241,37.71814,-122.42985,,MOSCOW ST,RUSSIA AVE,NS,NE,FL,0,1729767266000,15737330,147,11,POINT (-122.42985 37.71814),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,7,90,90
74401,19th Ave&Holloway Ave NE-FS/BB,19AVHLNE,19AVHOLL,390,37.72119,-122.475153,1,WYTON LN,19TH AVE,FS,NE,BB,0,1729767266000,15734222,147,7,POINT (-122.475153 37.72119),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,16,41,41
74931,Bayshore Blvd&Silver Ave NW-NS,BSHRSIL0,BSHRSILV,3789,37.732963,-122.404789,2,SILVER AVE,BAY SHORE BLVD,NS,NW,,0,1729767266000,15734693,147,9,POINT (-122.404789 37.732963),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,25,91,91
74148,O'Shaughnessy Bl&Del Vale Ave N-FS,OSHADVA1,OSHADVAL,5830,37.741385,-122.446027,,DEL VALE AVE,O SHAUGHNESSY BLVD,FS,NO,,0,1729767266000,15732307,147,8,POINT (-122.446027 37.741385),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,10,72,72
75575,Diamond St&Chenery St SW-FS/BZ,DIAMCHN0,DIAMCHNY,4389,37.734469,-122.433953,,CHENERY ST,DIAMOND ST,FS,SW,BZ,0,1729767266000,15738356,147,8,POINT (-122.433953 37.734469),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,10,96,96
73127,280 Buckingham Way SE-NS/BZ,BUCKH281,BUCKH280,3802,37.72748,-122.480035,,,BUCKINGHAM WAY,NS,SE,BZ,0,1729767266000,15728725,147,7,POINT (-122.480035 37.72748),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,16,41,41
73543,Evans Ave&3RD St S-FS/SB,EVAN 3S1,EVAN 3ST,4547,37.742627999999996,-122.387862,,3RD ST,EVANS AVE,FS,SO,,0,1729767266000,15730189,147,10,POINT (-122.387862 37.742628),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
75065,California St&Davis St S-MB/FL,CALIDAVS,,7294,37.793527,-122.39679699999999,,DAVIS ST,CALIFORNIA ST,,,,0,1729767266000,15736288,147,3,POINT (-122.396797 37.793527),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,8,108,108
74685,Phelps St&Williams Ave S-NS,PHLPWLM1,PHLPWLMS,5940,37.73019,-122.39988,,WILLIAMS AVE,PHELPS ST,NS,SO,FL,1,1729767266000,15737499,147,10,POINT (-122.39988 37.73019),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
75156,Silver Ave&Alemany Blvd S-FS/SB,SILVALE0,SILVALEM,6394,37.729589,-122.433175,,ALEMANY BLVD,SILVER AVE,FS,SO,FL,0,1729767266000,15737956,147,11,POINT (-122.433175 37.729589),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,28,94,94
75743,San Jose Ave&Geneva Ave SW-FS/SI,S J GNV3,S J GNVA,6262,37.720096,-122.44719599999999,,NIAGARA AVE,SAN JOSE AVE,FS,SW,SI,0,1729767266000,15735421,147,11,POINT (-122.447196 37.720096),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,28,80,80
74324,Silver Ave&Mission St E-NS/BZ,SILVMIS1,SILVMISS,6414,37.728775999999996,-122.431114,,MISSION ST,SILVER AVE,FS,NO,,1,1729767266000,15734146,147,11,POINT (-122.431114 37.728776),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,7,94,94
75624,Rhode Island St&15th St NW-NS/SB,R IS15S0,R IS15ST,6187,37.767489999999995,-122.40299,,15TH ST,RHODE ISLAND ST,NS,NW,,0,1729767266000,15735324,147,6,POINT (-122.40299 37.76749),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,9,4,33,33
